Unique Identifier,Deal Number,Decision,Decision Date,Effective Date,Expiration Date,Brokered,Country,Program,Policy Type,Decision Authority,Product Description,Term,Primary Applicant,Primary Lender,Primary Exporter,Primary Supplier,Primary Borrower,Primary Buyer,Primary Source of Repayment,Working Capital Delegaed Authority,Approved/Declined Amount,Disbursed/Shipped Amount,Undisbursed Exposure Amount,Outstanding Exposure Amount,Loan Interest Rate,First Claim Payment Date,Claim Paid Amount,Small Business Authorized Amount,Woman Owned Authorized Amount,Minority Owned Authorized Amount,Fiscal Year
09484881ST1001,484881,Approved,08/17/2010,08/20/2010,08/20/2011,Y,Various - Insurance,Insurance,ENB,Individual Delegated Authority,Telephone Apparatus Manufacturing,Short Term,"Squitter Electronics, Inc.",Total Bank,"Squitter Electronics, Inc.",Unknown,Various - Insurance,Various - Insurance,Various - Insurance,No,$500000.00,$834402.23,$0.00,$0.00,,,,$500000.00,$0.00,$0.00,2010
09484925MT1001,484925,Approved,09/27/2010,08/30/2010,01/30/2011,Y,Argentina,Insurance,MTS,Individual Delegated Authority,Aircraft Manufacturing,Medium Term,"Air Tractor, Inc.","Wells Fargo Bank, N.A.","Air Tractor, Inc.","Air Tractor, Inc.",Agroalas SRL,Agroalas SRL,Agroalas SRL,No,$696767.56,$696766.50,$0.00,$348383.25,,,,$696767.56,$696767.56,$0.00,2010
09484997ST1001,484997,Approved,09/07/2010,09/01/2010,09/01/2011,Y,Mexico,Insurance,FB,Individual Delegated Authority,Packing And Crating,Short Term,"Banco Monex, S.A., Institucion de Banca Multiple, Monex Grupo Financiero","Banco Monex, S.A., Institucion de Banca Multiple, Monex Grupo Financiero",Polychem Corporation,Polychem Corporation,"Global Supply, S.A. de C.V.","Global Supply, S.A. de C.V.","Global Supply, S.A. de C.V.",No,$270000.00,$444949.34,$0.00,$0.00,,,,$54540.00,$0.00,$0.00,2010
09484998ST1001,484998,Approved,08/11/2010,08/01/2010,12/01/2010,Y,Japan,Insurance,ESS,Individual Delegated Authority,Timber Tract Operations,Short Term,Midwest Hardwood Corporation,Unknown,Midwest Hardwood Corporation,Unknown,Marubeni Lumber Co.,Marubeni Lumber Co.,Marubeni Lumber Co.,No,$67500.00,$112928.00,$0.00,$0.00,,,,$67500.00,$0.00,$0.00,2010
09485016ST1001,485016,Approved,08/30/2010,11/01/2010,11/01/2011,Y,Various - Insurance,Insurance,ENB,Individual Delegated Authority,Other Apparel Accessories And Other Apparel Manuf,Short Term,"Heat Factory, Inc, The",Unknown,"Heat Factory, Inc, The",Unknown,Various - Insurance,Various - Insurance,Various - Insurance,No,$100000.00,$0.00,$0.00,$0.00,,,,$100000.00,$100000.00,$0.00,2010
09485018ST1001,485018,Approved,09/03/2010,09/13/2010,09/13/2011,Y,Various - Insurance,Insurance,ENB,Individual Delegated Authority,Iron And Steel Mills,Short Term,"Oakley Industries Company, LLC",Celtic Capital Corporation,"Oakley Industries Company, LLC",Unknown,Various - Insurance,Various - Insurance,Various - Insurance,No,$500000.00,$1614536.22,$0.00,$0.00,,,,$500000.00,$0.00,$0.00,2010
09485019MT1001,485019,Approved,09/09/2010,09/01/2010,02/01/2011,Y,Brazil,Insurance,MTS,Individual Delegated Authority,Aircraft Manufacturing,Medium Term,"Air Tractor, Inc.","Wells Fargo Bank, N.A.","Air Tractor, Inc.","Air Tractor, Inc.",Erai Maggi Scheffer,Erai Maggi Scheffer,Erai Maggi Scheffer,No,$667756.06,$667755.03,$0.00,$333877.53,,,,$667756.06,$667756.06,$0.00,2010
09485031ST1001,485031,Approved,09/10/2010,09/28/2010,09/28/2011,Y,Mexico,Insurance,FB,Individual Delegated Authority,Cotton Farming,Short Term,Espirito Santo Bank,Espirito Santo Bank,"Dunavant Enterprises, Inc.","Dunavant Enterprises, Inc.","Distribuidora Moyel, S.A. de C.V.","Distribuidora Moyel, S.A. de C.V.","Inmuebles Saijos, S.C.",No,$3920000.00,$5538870.59,$0.00,$0.00,,,,$791840.00,$0.00,$0.00,2010
09485062ST1001,485062,Approved,08/12/2010,08/15/2010,08/15/2011,Y,Mexico,Insurance,ESS,Individual Delegated Authority,Commercial Lithographic Printing,Short Term,"Inland Label And Marketing Services, LLC",Unknown,"Inland Label And Marketing Services, LLC",Unknown,Cerveceria Minerva S.A. de C.V.,Cerveceria Minerva S.A. de C.V.,Cerveceria Minerva S.A. de C.V.,No,$22500.00,$0.00,$0.00,$0.00,,,,$22500.00,$0.00,$0.00,2010
09485064ST1001,485064,Approved,09/08/2010,09/14/2010,12/13/2011,Y,Mexico,Insurance,FB,Individual Delegated Authority,Plastics Packaging Film And Sheet (Including Lami,Short Term,Espirito Santo Bank,Espirito Santo Bank,Geochem International Corp.,Geochem International Corp.,"Industrias de Culiacan, S.A. de C.V.","Industrias de Culiacan, S.A. de C.V.","Industrias de Culiacan, S.A. de C.V.",No,$1350000.00,$4123064.83,$0.00,$0.00,,,,$272700.00,$0.00,$0.00,2010
09485065ST1001,485065,Approved,08/26/2010,09/01/2010,09/01/2011,Y,Russia,Insurance,ESS,Individual Delegated Authority,Commercial Printing (except Screen and Books),Short Term,"Inland Label And Marketing Services, LLC",Unknown,"Inland Label And Marketing Services, LLC",Unknown,"Moscow Brewing Company, JSC","Moscow Brewing Company, JSC","Moscow Brewing Company, JSC",No,$51926.40,$0.00,$0.00,$0.00,,,,$51926.40,$0.00,$0.00,2010
09485068ST1001,485068,Approved,09/14/2010,09/01/2010,10/01/2010,Y,Italy,Insurance,ESS,Individual Delegated Authority,Gasoline Engine And Engine Parts Manufacturing,Short Term,ElectroJet Incorporated,Unknown,ElectroJet Incorporated,Unknown,Magneti Marelli S.p.A,Magneti Marelli S.p.A,Magneti Marelli S.p.A,No,$247500.00,$50000.00,$0.00,$0.00,,,,$247500.00,$0.00,$0.00,2010
09485075ST1001,485075,Approved,09/23/2010,01/01/2011,01/01/2012,Y,Various - Insurance,Insurance,ESC,Individual Delegated Authority,Aircraft Manufacturing,Short Term,Harter Industries,BOKF N.A. d/b/a Bank of Arizona,Harter Industries,Unknown,Various - Insurance,Various - Insurance,Various - Insurance,No,$700000.00,$3442354.95,$0.00,$0.00,,,,$700000.00,$700000.00,$0.00,2010
09485077ST1001,485077,Approved,08/18/2010,08/01/2010,08/01/2011,Y,Various - Insurance,Insurance,ENB,Individual Delegated Authority,All Other Amusement And Recreation Industries,Short Term,"Foto Fantasy, Inc.",Unknown,"Foto Fantasy, Inc.",Unknown,Various - Insurance,Various - Insurance,Various - Insurance,No,$500000.00,$32471.00,$0.00,$0.00,,,,$500000.00,$0.00,$0.00,2010
09485129ST1001,485129,Approved,09/27/2010,09/01/2010,11/30/2011,Y,Peru,Insurance,FB,Individual Delegated Authority,Grain And Field Bean Merchant Wholesalers,Short Term,"Hencorp Becstone Capital, L.C.","Hencorp Becstone Capital, L.C.",Cargill Incorporated,Cargill Incorporated,San Fernando S.A.,San Fernando S.A.,San Fernando S.A.,No,$9800000.00,$9368880.92,$0.00,$0.00,,,,$1979600.00,$0.00,$0.00,2010
09485134MT1001,485134,Approved,09/28/2010,09/15/2010,03/01/2011,Y,Brazil,Insurance,MTS,Individual Delegated Authority,Aircraft Manufacturing,Medium Term,"Air Tractor, Inc.","Wells Fargo Bank, N.A.","Air Tractor, Inc.","Air Tractor, Inc.",Nelson Jose Vigolo,Nelson Jose Vigolo,Nelson Jose Vigolo,No,$698861.87,$698861.86,$0.00,$349430.91,,,,$698861.87,$698861.87,$0.00,2010
09485198ST1001,485198,Approved,08/18/2010,09/01/2010,09/01/2011,Y,Various - Insurance,Insurance,ENB,Individual Delegated Authority,All Other Miscellaneous Fabricated Metal Product Manufacturing,Short Term,"Fulton Bellows, LLC","Keltic Financial Services, LLC","Fulton Bellows, LLC",Unknown,Various - Insurance,Various - Insurance,Various - Insurance,No,$250000.00,$434562.80,$0.00,$0.00,,,,$250000.00,$0.00,$0.00,2010
09485204ST1001,485204,Approved,08/30/2010,09/01/2010,09/01/2011,Y,Various - Insurance,Insurance,ENB,Individual Delegated Authority,Sheet Metal Work Manufacturing,Short Term,"R & S Sales Company, Inc.",Unknown,"R & S Sales Company, Inc.",Unknown,Various - Insurance,Various - Insurance,Various - Insurance,No,$200000.00,$70325.00,$0.00,$0.00,,,,$200000.00,$0.00,$0.00,2010
09485283ST1001,485283,Approved,09/08/2010,09/01/2010,09/01/2011,Y,Mexico,Insurance,ESS,Individual Delegated Authority,Fresh Fruit And Vegetable Merchant Wholesalers,Short Term,"Los Kitos Produce, LLC",Unknown,"Los Kitos Produce, LLC",Unknown,Comercializadora Mexico Americana s de rl de cv,Comercializadora Mexico Americana s de rl de cv,Comercializadora Mexico Americana s de rl de cv,No,$225000.00,$52501.40,$0.00,$0.00,,,,$225000.00,$0.00,$225000.00,2010
09485298ST1001,485298,Approved,08/27/2010,09/01/2010,09/01/2011,Y,Various - Insurance,Insurance,ESC,Individual Delegated Authority,All Other Miscellaneous Chemical Product And Prep,Short Term,"Norwest Ingredients, LLC",Columbia State Bank,"Norwest Ingredients, LLC",Unknown,Various - Insurance,Various - Insurance,Various - Insurance,No,$1000000.00,$3277560.29,$0.00,$0.00,,,,$1000000.00,$0.00,$0.00,2010
09485409ST1001,485409,Approved,09/01/2010,08/01/2010,08/01/2011,Y,Various - Insurance,Insurance,ESC,Individual Delegated Authority,Electronic Computer Manufacturing,Short Term,"Retrac, Inc.",Farmers & Merchants Savings Bank,"Retrac, Inc.",Unknown,Various - Insurance,Various - Insurance,Various - Insurance,No,$100000.00,$16800.00,$0.00,$0.00,,,,$100000.00,$0.00,$100000.00,2010
09485410ST1001,485410,Approved,08/29/2010,11/01/2010,11/01/2011,Y,Various - Insurance,Insurance,ENB,Individual Delegated Authority,Other Commercial And Service Industry Machinery M,Short Term,Thern Inc.,Unknown,Thern Inc.,Unknown,Various - Insurance,Various - Insurance,Various - Insurance,No,$750000.00,$0.00,$0.00,$0.00,,,,$750000.00,$0.00,$0.00,2010
09485477ST1001,485477,Approved,08/12/2010,09/01/2010,09/01/2011,Y,South Africa,Insurance,ESS,Individual Delegated Authority,Sporting And Athletic Goods Manufacturing,Short Term,Cast Industries Inc,Unknown,Cast Industries Inc,Unknown,Goya Trading,Goya Trading,Goya Trading,No,$45000.00,$20852.01,$0.00,$0.00,,,,$45000.00,$0.00,$0.00,2010
09485518ST1001,485518,Approved,09/22/2010,10/01/2010,10/01/2011,Y,Various - Insurance,Insurance,ENB,Individual Delegated Authority,Nitrogenous Fertilizer Manufacturing,Short Term,CoreAgri LLC,Unknown,CoreAgri LLC,Unknown,Various - Insurance,Various - Insurance,Various - Insurance,No,$200000.00,$0.00,$0.00,$0.00,,,,$200000.00,$0.00,$0.00,2010
09485561ST1001,485561,Approved,09/15/2010,10/01/2010,10/01/2011,Y,Various - Insurance,Insurance,ESC,Individual Delegated Authority,Other Metal Container Manufacturing,Short Term,"Hoover Materials Handling Group, Inc.",PNC Business Credit,"Hoover Materials Handling Group, Inc.",Unknown,Various - Insurance,Various - Insurance,Various - Insurance,No,$1250000.00,$459174.75,$0.00,$0.00,,,,$1250000.00,$0.00,$0.00,2010
09485564ST1001,485564,Approved,08/19/2010,08/01/2010,08/01/2011,Y,China,Insurance,ESS,Individual Delegated Authority,Timber Tract Operations,Short Term,Midwest Hardwood Corporation,Unknown,Midwest Hardwood Corporation,Unknown,"Zhejiang Fudeli Timber Industry Co., Ltd.","Zhejiang Fudeli Timber Industry Co., Ltd.","Zhejiang Fudeli Timber Industry Co., Ltd.",No,$90000.00,$0.00,$0.00,$0.00,,,,$90000.00,$0.00,$0.00,2010
09485576ST1001,485576,Approved,08/30/2010,10/27/2010,10/27/2011,Y,Various - Insurance,Insurance,ESC,Individual Delegated Authority,All Other Miscellaneous General Purpose Machinery Manufacturing,Short Term,Miasole,Unknown,Miasole,Unknown,Various - Insurance,Various - Insurance,Various - Insurance,No,$15000000.00,$0.00,$0.00,$0.00,,,,$15000000.00,$0.00,$0.00,2010
09485584ST1001,485584,Approved,08/24/2010,09/01/2010,09/01/2011,Y,Brazil,Insurance,ESS,Individual Delegated Authority,Plastics Packaging Film And Sheet (Including Lami,Short Term,American Profol Inc.,Unknown,American Profol Inc.,Unknown,Videolar,Videolar,Videolar,No,$675000.00,$925880.23,$0.00,$0.00,,,,$675000.00,$0.00,$0.00,2010
09485617ST1001,485617,Approved,09/27/2010,10/01/2010,10/01/2011,Y,Costa Rica,Insurance,FB,Individual Delegated Authority,Grain And Field Bean Merchant Wholesalers,Short Term,Bank of Coral Gables,Bank of Coral Gables,Unknown,Unknown,Megatropico S.A.,Megatropico S.A.,Megatropico S.A.,No,$833000.00,$1047508.59,$0.00,$0.00,,,,$168266.00,$0.00,$0.00,2010
09485637ST1001,485637,Approved,09/24/2010,10/01/2010,10/01/2011,Y,Various - Insurance,Insurance,ESC,Individual Delegated Authority,All Other Specialty Trade Contractors,Short Term,"Landscapes Unlimited, L.L.C.",Unknown,"Landscapes Unlimited, L.L.C.",Unknown,Various - Insurance,Various - Insurance,Various - Insurance,No,$1000000.00,$1166793.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,2010
09485640ST1001,485640,Approved,09/15/2010,09/01/2010,09/01/2011,Y,Mexico,Insurance,ESS,Individual Delegated Authority,"Lumber, Plywood, Millwork, And Wood Panel Merchan",Short Term,Concannon Corporation,Unknown,Concannon Corporation,Unknown,Madinsa Tableros SA de CV,Madinsa Tableros SA de CV,Madinsa Tableros S.A. de C.V.,No,$90000.00,$111085.90,$0.00,$0.00,,,,$90000.00,$0.00,$0.00,2010
09485670ST1001,485670,Approved,08/23/2010,08/01/2010,08/01/2011,N,Hungary,Insurance,ESS,Individual Delegated Authority,All Other Miscellaneous Manufacturing,Short Term,"Ulbrich Stainless Steels & Special Metals, Inc.",Unknown,"Ulbrich Stainless Steels & Special Metals, Inc.",Unknown,Sanyo Hungary Kft.,Sanyo Hungary Kft.,Sanyo Hungary Kft.,No,$225000.00,$1007632.29,$0.00,$0.00,,,,$225000.00,$0.00,$0.00,2010
09485672ST1001,485672,Approved,08/23/2010,09/01/2010,09/01/2011,Y,Mexico,Insurance,ESS,Individual Delegated Authority,Forest Nurseries And Gathering Of Forest Products,Short Term,"TYR Wood Products, Inc.",Unknown,"TYR Wood Products, Inc.",Unknown,Distribuidora de Tableros y Maderas de Oriente S.A. de C.V.,Distribuidora de Tableros y Maderas de Oriente S.A. de C.V.,Distribuidora de Tableros y Maderas de Oriente S.A. de C.V.,No,$45000.00,$111767.62,$0.00,$0.00,,,,$45000.00,$0.00,$0.00,2010
09485685ST1001,485685,Approved,09/27/2010,09/01/2010,10/01/2011,Y,Mexico,Insurance,ESS,Individual Delegated Authority,Paper (Except Newsprint) Mills,Short Term,"Appvion, Inc.",Unknown,"Appvion, Inc.",Unknown,Comercializadora Copamex SA de CV,Comercializadora Copamex SA de CV,"Copamex, S.A. de C.V.",No,$4050000.00,$10227655.20,$0.00,$0.00,,,,$0.00,$0.00,$0.00,2010
09485750ST1001,485750,Approved,08/25/2010,09/01/2010,09/01/2011,Y,Various - Insurance,Insurance,ENB,Individual Delegated Authority,All Other Miscellaneous Electrical Equipment And,Short Term,"Electronic Instrument Research, Limited",Unknown,"Electronic Instrument Research, Limited",Unknown,Various - Insurance,Various - Insurance,Various - Insurance,No,$150000.00,$31840.00,$0.00,$0.00,,,,$150000.00,$0.00,$0.00,2010
09485898MT1001,485898,Approved,09/16/2010,10/01/2010,06/01/2011,Y,Honduras,Insurance,MTR,Individual Delegated Authority,Farm And Garden Machinery And Equipment Merchant,Medium Term,Plus International Bank,Plus International Bank,"CTB, Inc.","CTB, Inc.","Inversiones Agropecuarias Las Carolinas, S.A. de C.V.","Inversiones Agropecuarias Las Carolinas, S.A. de C.V.",Porkis Agroindustrial S.A. de C.V.,No,$344450.53,$344450.53,$0.00,$86112.64,,,,$69579.00,$0.00,$0.00,2010
09485919ST1001,485919,Approved,08/30/2010,08/14/2010,08/14/2011,Y,Various - Insurance,Insurance,ESC,Individual Delegated Authority,Unlaminated Plastics Film And Sheet (Except Packa,Short Term,"Spectratek Technologies, Inc.",California Bank & Trust,"Spectratek Technologies, Inc.",Unknown,Various - Insurance,Various - Insurance,Various - Insurance,No,$500000.00,$957340.04,$0.00,$0.00,,,,$500000.00,$0.00,$0.00,2010
09485938ST1001,485938,Approved,09/20/2010,12/01/2010,12/01/2011,Y,Various - Insurance,Insurance,ENB,Individual Delegated Authority,Dairy Product (Except Dried Or Canned) Merchant W,Short Term,H & J Sales,Unknown,H & J Sales,Unknown,Various - Insurance,Various - Insurance,Various - Insurance,No,$150000.00,$0.00,$0.00,$0.00,,,,$150000.00,$0.00,$0.00,2010
09485962ST1001,485962,Approved,09/17/2010,08/23/2010,08/23/2011,Y,Netherlands,Insurance,ESS,Individual Delegated Authority,Service Establishment Equipment And Supplies Merc,Short Term,"Davexlabs, LLC",Celtic Capital Corporation,"Davexlabs, LLC",Unknown,Kappers Groothandel Apeldoorn,Kappers Groothandel Apeldoorn,Kappers Groothandel Apeldoorn,No,$135000.00,$135000.00,$0.00,$0.00,,,,$135000.00,$0.00,$0.00,2010
09486026ST1001,486026,Approved,09/20/2010,08/31/2010,08/31/2011,Y,Russia,Insurance,ESS,Individual Delegated Authority,Service Establishment Equipment And Supplies Merc,Short Term,"Davexlabs, LLC",Celtic Capital Corporation,"Davexlabs, LLC",Unknown,"Unix, LLC","Unix, LLC","Unix, LLC",No,$5400.00,$217680.96,$0.00,$0.00,,,,$5400.00,$0.00,$0.00,2010
09486027ST1001,486027,Approved,08/31/2010,11/01/2010,11/01/2011,Y,Various - Insurance,Insurance,ESC,Individual Delegated Authority,All Other Miscellaneous Manufacturing,Short Term,"Earth's Creation USA, Inc.",Unknown,"Earth's Creation USA, Inc.",Unknown,Various - Insurance,Various - Insurance,Various - Insurance,No,$500000.00,$301605.99,$0.00,$0.00,,,,$500000.00,$0.00,$0.00,2010
09486029ST1001,486029,Approved,09/08/2010,08/11/2010,08/11/2011,Y,Various - Insurance,Insurance,ENB,Individual Delegated Authority,Toilet Preparation Manufacturing,Short Term,"Todd Christopher International, Inc.",Unknown,"Todd Christopher International, Inc.",Unknown,Various - Insurance,Various - Insurance,Various - Insurance,No,$400000.00,$551000.38,$0.00,$0.00,,,,$400000.00,$0.00,$0.00,2010
09486039ST1001,486039,Approved,09/13/2010,08/01/2010,08/01/2011,Y,Mexico,Insurance,ESS,Individual Delegated Authority,"Lumber, Plywood, Millwork, And Wood Panel Merchan",Short Term,Concannon Corporation,Unknown,Concannon Corporation,Unknown,"Pymsa, S.A. de C.V.","Pymsa, S.A. de C.V.","Pymsa, S.A. de C.V.",No,$90000.00,$114497.23,$0.00,$0.00,,,$0.00,$90000.00,$0.00,$0.00,2010
09486040ST1001,486040,Approved,09/23/2010,09/30/2010,09/30/2011,Y,Mexico,Insurance,FB,Individual Delegated Authority,Poultry Processing,Short Term,Pacific Western Bank,Pacific Western Bank,Unknown,Unknown,"Pollos Vidaurri, SA de CV","Pollos Vidaurri, SA de CV","Pollos Vidaurri, SA de CV",No,$900000.00,$1209981.49,$0.00,$0.00,,,,$181800.00,$0.00,$0.00,2010
09486076ST1001,486076,Approved,09/21/2010,08/27/2010,08/27/2011,Y,Mexico,Insurance,ESS,Individual Delegated Authority,"Lumber, Plywood, Millwork, And Wood Panel Merchan",Short Term,Concannon Corporation,Unknown,Concannon Corporation,Unknown,Triplay y Laminados Guadalajara SA de CV,Triplay y Laminados Guadalajara SA de CV,"Productora de Triplay, S.A. De C.V.",No,$90000.00,$132170.75,$0.00,$0.00,,,,$90000.00,$0.00,$0.00,2010
09486078ST1001,486078,Approved,09/16/2010,09/01/2010,09/01/2011,Y,Mexico,Insurance,ESS,Individual Delegated Authority,"Lumber, Plywood, Millwork, And Wood Panel Merchan",Short Term,Concannon Corporation,Unknown,Concannon Corporation,Unknown,"Global Mex Trade, S.A. de C.V.","Global Mex Trade, S.A. de C.V.","Global Mex Trade, S.A. de C.V.",No,$49500.00,$25190.72,$0.00,$0.00,,,,$49500.00,$0.00,$0.00,2010
09486104ST1001,486104,Approved,09/03/2010,09/05/2010,09/05/2011,Y,Nigeria,Insurance,ESS,Individual Delegated Authority,All Other Plastics Product Manufacturing,Short Term,Orbis Corporation,Unknown,Orbis Corporation,Unknown,GZ Industries Ltd,GZ Industries Ltd,Fidelity Bank PLC,No,$190000.00,$190000.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,2010
09486231ST1001,486231,Approved,09/27/2010,09/01/2010,09/01/2011,N,Various - Insurance,Insurance,ESC,Individual Delegated Authority,Petroleum Lubricating Oil And Grease Manufacturin,Short Term,"Cross Oil Refining & Marketing, Inc.",Unknown,"Cross Oil Refining & Marketing, Inc.",Unknown,Various - Insurance,Various - Insurance,Various - Insurance,No,$500000.00,$79556.40,$0.00,$0.00,,,,$0.00,$500000.00,$0.00,2010
09486242ST1001,486242,Approved,08/31/2010,09/01/2010,09/01/2011,Y,Various - Insurance,Insurance,ESC,Individual Delegated Authority,Paint And Coating Manufacturing,Short Term,Flexabar Corporation,"TD Bank, NA",Flexabar Corporation,Unknown,Various - Insurance,Various - Insurance,Various - Insurance,No,$3500000.00,$7891201.54,$0.00,$0.00,,,,$3500000.00,$0.00,$0.00,2010
09486270ST1001,486270,Approved,08/28/2010,09/01/2010,09/01/2011,Y,Various - Insurance,Insurance,ENB,Individual Delegated Authority,Soybean Farming,Short Term,Knewtson Soy Products LLP,Minnstar Bank NA,Knewtson Soy Products LLP,Unknown,Various - Insurance,Various - Insurance,Various - Insurance,No,$2000000.00,$4521027.76,$0.00,$0.00,,,,$2000000.00,$0.00,$0.00,2010
09486273ST1001,486273,Approved,09/02/2010,09/01/2010,09/01/2011,N,China,Insurance,ESS,Individual Delegated Authority,All Other Miscellaneous General Purpose Machinery Manufacturing,Short Term,"Kahn Industries, Inc.",Unknown,"Kahn Industries, Inc.","Kahn Industries, Inc.",Zhuzhou Jinlan Mechanic and Electronic Company,Zhuzhou Jinlan Mechanic and Electronic Company,Industrial and Commercial Bank of China,No,$384690.15,$0.00,$0.00,$0.00,,,,$384690.15,$0.00,$0.00,2010
09486302ST1001,486302,Approved,09/03/2010,12/01/2010,12/01/2011,Y,Various - Insurance,Insurance,ENB,Individual Delegated Authority,Other Measuring And Controlling Device Manufacturing,Short Term,First Texas Holdings Corporation,Unknown,First Texas Holdings Corporation,Unknown,Various - Insurance,Various - Insurance,Various - Insurance,No,$500000.00,$0.00,$0.00,$0.00,,,,$500000.00,$0.00,$0.00,2010
